experimento,hilo,tiempo_obtener_logger_ns,timestamp_ns,mensaje,tiempo_escritura_ns,tiempo_total_registro_ns
46,1,493700,1291249596128700,3,2223600,
46,4,317800,1291249596746700,4,3345900,
46,4,317800,1291249597317400,5,565700,
46,1,493700,1291249597904600,4,1770600,
46,3,405300,1291249598446700,5,2924400,
46,2,496900,1291249598988600,2,4069400,
46,3,405300,1291249599901600,6,1449600,
46,1,493700,1291249600552300,5,2643400,
46,4,317800,1291249600979000,6,3657000,
46,1,493700,1291249601375700,6,818700,
46,3,405300,1291249601883500,7,1976300,
46,2,496900,1291249602432400,3,3439500,
46,3,405300,1291249602872900,8,985400,
46,1,493700,1291249603545900,7,2166800,
46,4,317800,1291249604201200,7,3218500,
46,1,493700,1291249604790000,8,1238600,
46,3,405300,1291249605387800,9,2511000,
46,2,496900,1291249605878400,4,3441600,
46,3,405300,1291249606311800,10,919100,
46,1,493700,1291249606759700,9,1964900,
46,4,317800,1291249607279100,8,3073000,
46,1,493700,1291249607793200,10,1030100,
46,3,405300,1291249608223300,11,1882200,
46,2,496900,1291249608896200,5,3013900,
46,3,405300,1291249609532400,12,1305600,
46,1,493700,1291249609987200,11,2175200,
46,4,317800,1291249610559800,9,3275700,
46,1,493700,1291249611163600,12,1172400,
46,3,405300,1291249611800000,13,2262800,
46,2,496900,1291249612523000,6,3619900,
46,3,405300,1291249613212200,14,1407800,
46,1,493700,1291249613950000,13,2781700,
46,1,493700,1291249614373600,14,419700,
46,4,317800,1291249614823200,10,4258700,
46,2,496900,1291249615254400,7,2725700,
46,4,317800,1291249615873300,11,1038900,
46,2,496900,1291249616433400,8,1175800,
46,4,317800,1291249616834900,12,958200,
46,2,496900,1291249617334200,9,897300,
46,4,317800,1291249617792600,13,954900,
46,4,317800,1291249618372300,14,537600,
46,2,496900,1291249618856600,10,1519000,
46,2,496900,1291249619212400,11,345900,
46,2,496900,1291249619543200,12,328000,
46,2,496900,1291249619910000,13,364100,
46,2,496900,1291249620425100,14,512300,
46,1,493700,,,TOTAL,,52429500
46,2,496900,,,TOTAL,,58375200
46,3,405300,,,TOTAL,,51179100
46,4,317800,,,TOTAL,,56368300
47,4,337700,1291249802227600,0,31389300,
47,2,451800,1291249803031200,0,32143300,
47,1,424900,1291249803828500,0,32990700,
47,3,373500,1291249804628700,0,33788100,
47,3,373500,1291249805301500,1,662800,
47,1,424900,1291249806024200,1,2182000,
47,2,451800,1291249806712500,1,3512400,
47,4,337700,1291249807387700,1,4197600,
47,2,451800,1291249808054000,2,1335600,
47,1,424900,1291249808623200,2,2593300,
47,3,373500,1291249809432200,2,4125300,
47,1,424900,1291249810013800,3,1386400,
47,1,424900,1291249810670200,4,651300,
47,2,451800,1291249811423000,3,3363300,
47,4,337700,1291249812141400,2,4746900,
47,4,337700,1291249812923200,3,774900,
47,4,337700,1291249813829400,4,899300,
47,4,337700,1291249814507200,5,671000,
47,4,337700,1291249815350600,6,837700,
47,2,451800,1291249815999200,4,4569500,
47,1,424900,1291249816624700,5,5948700,
47,3,373500,1291249817231100,3,7794700,
47,1,424900,1291249817901400,6,1271600,
47,2,451800,1291249818536000,5,2532000,
47,4,337700,1291249819021800,7,3663700,
47,2,451800,1291249819526500,6,985800,
47,1,424900,1291249820071900,7,2164600,
47,3,373500,1291249820565900,4,3329000,
47,1,424900,1291249821081300,8,1004600,
47,2,451800,1291249821617100,7,2086500,
47,4,337700,1291249822094000,8,3060700,
47,2,451800,1291249822560500,8,939300,
47,1,424900,1291249823034100,9,1948600,
47,3,373500,1291249823615000,5,3044800,
47,1,424900,1291249824160800,10,1122900,
47,2,451800,1291249824862300,9,2298200,
47,2,451800,1291249825564800,10,697500,
47,4,337700,1291249826288600,9,4191300,
47,2,451800,1291249826717100,11,1120400,
47,1,424900,1291249827140700,11,2947800,
47,3,373500,1291249827705300,6,4080800,
47,1,424900,1291249828272200,12,1127700,
47,2,451800,1291249828768100,12,2047000,
47,2,451800,1291249829538700,13,765200,
47,4,337700,1291249830229900,10,3936400,
47,2,451800,1291249831087800,14,1542800,
47,1,424900,1291249831997000,13,3718800,
47,3,373500,1291249832721500,7,5011600,
47,1,424900,1291249833374900,14,1371200,
47,4,337700,1291249834126200,11,3876200,
47,3,373500,1291249834737300,8,2009900,
47,4,337700,1291249835368500,12,1236000,
47,3,373500,1291249835937000,9,1195000,
47,4,337700,1291249836686300,13,1312800,
47,3,373500,1291249837258200,10,1316600,
47,4,337700,1291249838087200,14,1350200,
47,3,373500,1291249838958000,11,1686800,
47,3,373500,1291249839636800,12,672000,
47,3,373500,1291249840264700,13,622700,
47,3,373500,1291249840950300,14,679700,
47,1,424900,,,TOTAL,,62544800
47,2,451800,,,TOTAL,,60206200
47,3,373500,,,TOTAL,,70115300
47,4,337700,,,TOTAL,,67255800
48,4,550600,1291250050880800,0,34217700,
48,1,619500,1291250051477000,0,34814800,
48,3,645000,1291250052165900,0,35475500,
48,2,596200,1291250052821000,0,36153600,
48,2,596200,1291250053185200,1,358300,
48,3,645000,1291250053672100,1,1499400,
48,3,645000,1291250054140700,2,465900,
48,1,619500,1291250054566900,1,3084400,
48,4,550600,1291250055043800,1,3641000,
48,1,619500,1291250055430700,2,860000,
48,3,645000,1291250055976100,3,1832300,
48,3,645000,1291250056366800,4,387500,
48,2,596200,1291250056798400,2,3610700,
48,3,645000,1291250057181800,5,811400,
48,1,619500,1291250057643600,3,2209200,
48,4,550600,1291250058232200,2,3184800,
48,1,619500,1291250058757100,4,1110000,
48,3,645000,1291250059305000,6,2120400,
48,2,596200,1291250059773200,3,2971400,
48,3,645000,1291250060148700,7,840100,
48,1,619500,1291250060574500,5,1813900,
48,4,550600,1291250060996000,3,2759900,
48,1,619500,1291250061366500,6,788800,
48,3,645000,1291250061817700,8,1666100,
48,2,596200,1291250062288900,4,2512000,
48,2,596200,1291250062744700,5,452600,
48,2,596200,1291250063176200,6,428900,
48,3,645000,1291250063661500,9,1840700,
48,1,619500,1291250064115900,7,2745800,
48,4,550600,1291250064588200,4,3589200,
48,1,619500,1291250065034000,8,915200,
48,3,645000,1291250065421400,10,1755900,
48,2,596200,1291250065898200,7,2719100,
48,3,645000,1291250066349200,11,911800,
48,1,619500,1291250066755100,9,1712100,
48,4,550600,1291250067182500,5,2590100,
48,1,619500,1291250067721400,10,962300,
48,3,645000,1291250068215000,12,1862200,
48,2,596200,1291250068596000,8,2693700,
48,3,645000,1291250069041100,13,823000,
48,1,619500,1291250069420600,11,1689700,
48,1,619500,1291250069747700,12,324300,
48,4,550600,1291250070232700,6,3047100,
48,1,619500,1291250070626200,13,875900,
48,3,645000,1291250071113000,14,2068800,
48,2,596200,1291250071546400,9,2947100,
48,1,619500,1291250071943900,14,1314700,
48,4,550600,1291250072331100,7,2095500,
48,2,596200,1291250072767100,10,1218000,
48,4,550600,1291250073255800,8,922000,
48,2,596200,1291250073733800,11,957400,
48,4,550600,1291250074168600,9,910000,
48,2,596200,1291250074667700,12,930700,
48,4,550600,1291250075113800,10,942300,
48,2,596200,1291250075572000,13,900500,
48,4,550600,1291250075940000,11,817600,
48,2,596200,1291250076346400,14,769100,
48,4,550600,1291250076785900,12,843300,
48,4,550600,1291250077118900,13,330500,
48,4,550600,1291250077487700,14,366200,
48,1,619500,,,TOTAL,,55285000
48,2,596200,,,TOTAL,,59682800
48,3,645000,,,TOTAL,,54426500
48,4,550600,,,TOTAL,,60827600
49,4,368600,1291250229502200,0,24326600,
49,2,445100,1291250230156000,0,24958000,
49,3,404100,1291250230691400,0,25504600,
49,1,411900,1291250231435900,0,26281000,
49,3,404100,1291250231955200,1,1256400,
49,2,445100,1291250232527500,1,2364000,
49,4,368600,1291250233103600,1,2993700,
49,2,445100,1291250233503800,2,972900,
49,3,404100,1291250234026600,2,2068400,
49,1,411900,1291250234517400,1,3073200,
49,3,404100,1291250235089500,3,1059000,
49,2,445100,1291250235627600,3,2120400,
49,4,368600,1291250236219000,2,3111900,
49,2,445100,1291250236622500,4,977500,
49,3,404100,1291250237000000,4,1906700,
49,1,411900,1291250237514000,2,2993500,
49,3,404100,1291250238058600,5,1055300,
49,2,445100,1291250238572400,5,1946700,
49,4,368600,1291250239001300,3,2778900,
49,2,445100,1291250239527700,6,951900,
49,3,404100,1291250240040100,6,1977900,
49,1,411900,1291250240600500,3,3082900,
49,3,404100,1291250241031400,7,988300,
49,2,445100,1291250241463600,7,1932900,
49,4,368600,1291250241899400,4,2895200,
49,2,445100,1291250242357400,8,890200,
49,3,404100,1291250242872700,8,1837700,
49,1,411900,1291250243364400,4,2745800,
49,3,404100,1291250243751700,9,875900,
49,2,445100,1291250244204400,9,1843700,
49,2,445100,1291250244662200,10,454800,
49,4,368600,1291250245204700,5,3302400,
49,2,445100,1291250245836400,11,1146400,
49,3,404100,1291250246818100,10,3062800,
49,1,411900,1291250247424100,5,4056200,
49,1,411900,1291250249673200,6,2242600,
49,3,404100,1291250250310900,11,3469700,
49,2,445100,1291250251021300,12,5179300,
49,4,368600,1291250251684700,6,6475400,
49,2,445100,1291250252088200,13,1061200,
49,3,404100,1291250252464700,12,2148400,
49,3,404100,1291250252854300,13,386200,
49,3,404100,1291250253213100,14,355100,
49,1,411900,1291250253652100,7,3972300,
49,2,445100,1291250254011200,14,1919200,
49,4,368600,1291250254409200,7,2718600,
49,1,411900,1291250254798600,8,1142900,
49,4,368600,1291250255151100,8,738300,
49,4,368600,1291250255658800,9,503800,
49,1,411900,1291250256138100,9,1336000,
49,4,368600,1291250256682000,10,1018900,
49,4,368600,1291250257161100,11,462000,
49,1,411900,1291250257703900,10,1561300,
49,1,411900,1291250258286000,11,566300,
49,4,368600,1291250258717700,12,1551400,
49,1,411900,1291250259193000,12,859700,
49,4,368600,1291250259701400,13,980100,
49,1,411900,1291250260204200,13,1007900,
49,4,368600,1291250260740700,14,1035400,
49,1,411900,1291250261334500,14,1126600,
49,1,411900,,,TOTAL,,56184900
49,2,445100,,,TOTAL,,48816800
49,3,404100,,,TOTAL,,48029700
49,4,368600,,,TOTAL,,55570400
50,4,405700,1291250456473800,0,30687200,
50,3,260600,1291250457124300,0,31347700,
50,1,464000,1291250457842400,0,32085100,
50,2,491100,1291250458376800,0,32570500,
50,1,464000,1291250458985400,1,1134400,
50,4,405700,1291250459569600,1,2319300,
50,3,260600,1291250460087300,1,2836900,
50,4,405700,1291250460584200,2,1009800,
50,1,464000,1291250461189700,2,2199100,
50,1,464000,1291250461714900,3,521700,
50,2,491100,1291250462219500,1,3835300,
50,1,464000,1291250462619400,4,899700,
50,4,405700,1291250463255800,3,2668200,
50,4,405700,1291250463621800,4,362400,
50,4,405700,1291250463963400,5,339100,
50,3,260600,1291250464411300,2,4320100,
50,3,260600,1291250464839300,3,425300,
50,4,405700,1291250465268400,6,1302900,
50,1,464000,1291250465783200,5,3160600,
50,1,464000,1291250466282900,6,496700,
50,2,491100,1291250466862900,2,4639600,
50,1,464000,1291250467270500,7,983400,
50,4,405700,1291250467666200,7,2394900,
50,3,260600,1291250468101700,4,3259600,
50,4,405700,1291250468640000,8,970800,
50,1,464000,1291250468988600,8,1715200,
50,1,464000,1291250469343400,9,352300,
50,2,491100,1291250469866800,3,3001000,
50,1,464000,1291250470271000,10,925100,
50,4,405700,1291250470797100,9,2154200,
50,3,260600,1291250471201400,5,3097000,
50,4,405700,1291250471623800,10,823000,
50,1,464000,1291250472003800,11,1712700,
50,2,491100,1291250472431400,4,2560600,
50,1,464000,1291250472811800,12,805500,
50,4,405700,1291250473310900,11,1662300,
50,3,260600,1291250473802100,6,2598000,
50,4,405700,1291250474339000,12,1025100,
50,1,464000,1291250474867300,13,2052200,
50,2,491100,1291250475387100,5,2953100,
50,1,464000,1291250475885300,14,1014900,
50,4,405700,1291250476328800,13,1986900,
50,3,260600,1291250476876900,7,3072200,
50,4,405700,1291250477281700,14,949300,
50,2,491100,1291250477712500,6,2321900,
50,3,260600,1291250478080500,8,1199900,
50,2,491100,1291250478437000,7,721400,
50,3,260600,1291250478927200,9,844100,
50,2,491100,1291250479258600,8,818900,
50,3,260600,1291250479653500,10,723300,
50,2,491100,1291250479983900,9,722700,
50,3,260600,1291250480457500,11,793300,
50,2,491100,1291250480896800,10,910400,
50,2,491100,1291250481338400,11,429400,
50,3,260600,1291250481731500,12,1271100,
50,2,491100,1291250482058000,12,688500,
50,3,260600,1291250482544400,13,810100,
50,2,491100,1291250482949900,13,889200,
50,3,260600,1291250483383100,14,835800,
50,2,491100,1291250483882500,14,930100,
50,1,464000,,,TOTAL,,50131400
50,2,491100,,,TOTAL,,58079400
50,3,260600,,,TOTAL,,57615300
50,4,405700,,,TOTAL,,51498400
51,3,203500,1291250655639300,0,25196400,
51,4,34600,1291250656297700,0,25892100,
51,2,368700,1291250656969600,0,26505700,
51,1,458700,1291250657671300,0,27216600,
51,2,368700,1291250658130300,1,1153500,
51,3,203500,1291250658691000,1,2286200,
51,4,34600,1291250659246400,1,2839800,
51,3,203500,1291250659810100,2,1114000,
51,2,368700,1291250660344000,2,2209400,
51,1,458700,1291250660738400,1,3058200,
51,2,368700,1291250661242500,3,894500,
51,3,203500,1291250661731400,3,1917500,
51,3,203500,1291250662293500,4,558200,
51,3,203500,1291250662725700,5,428300,
51,4,34600,1291250663321900,2,4071100,
51,3,203500,1291250663969000,6,1239100,
51,2,368700,1291250664472700,4,3225900,
51,1,458700,1291250664987900,2,4246000,
51,2,368700,1291250665558700,5,1081900,
51,3,203500,1291250666155100,7,2181900,
51,3,203500,1291250666853000,8,692300,
51,4,34600,1291250667463400,3,4137100,
51,3,203500,1291250667924700,9,1064800,
51,2,368700,1291250668585000,6,3021100,
51,1,458700,1291250669184100,3,4192200,
51,2,368700,1291250669903000,7,1312200,
51,3,203500,1291250670593700,10,2664800,
51,4,34600,1291250671156600,4,3688900,
51,3,203500,1291250671751200,11,1128100,
51,2,368700,1291250672392500,8,2482800,
51,1,458700,1291250672925800,4,3736400,
51,2,368700,1291250673338800,9,941700,
51,3,203500,1291250673805900,12,2050200,
51,4,34600,1291250674232300,5,3070500,
51,3,203500,1291250674801800,13,991700,
51,2,368700,1291250675477400,10,2134200,
51,1,458700,1291250676142100,5,3212100,
51,2,368700,1291250676698700,11,1200600,
51,2,368700,1291250677270800,12,567600,
51,3,203500,1291250677871900,14,3065400,
51,4,34600,1291250678706100,6,4470300,
51,2,368700,1291250679259100,13,1984300,
51,1,458700,1291250679807900,6,3659100,
51,2,368700,1291250680294800,14,1031800,
51,4,34600,1291250680933000,7,2222100,
51,1,458700,1291250681592400,7,1779800,
51,1,458700,1291250682214000,8,615600,
51,4,34600,1291250682846500,8,1907500,
51,1,458700,1291250683323000,9,1102900,
51,4,34600,1291250684024500,9,1172900,
51,1,458700,1291250684496300,10,1168800,
51,1,458700,1291250685064200,11,553300,
51,4,34600,1291250685625100,10,1597300,
51,1,458700,1291250686028700,12,960700,
51,4,34600,1291250686538900,11,899100,
51,1,458700,1291250686982400,13,921100,
51,4,34600,1291250687532300,12,989900,
51,1,458700,1291250687933700,14,947200,
51,4,34600,1291250688479800,13,940900,
51,4,34600,1291250689043300,14,559700,
51,1,458700,,,TOTAL,,57482300
51,2,368700,,,TOTAL,,49835600
51,3,203500,,,TOTAL,,47434400
51,4,34600,,,TOTAL,,58640800
52,1,440100,1291250856837300,0,26934700,
52,3,475000,1291250857534000,0,27501100,
52,2,359300,1291250858258300,0,28293800,
52,4,307100,1291250858775200,0,28821700,
52,2,359300,1291250859369100,1,1103300,
52,3,475000,1291250859997300,1,2455500,
52,1,440100,1291250860560300,1,3050400,
52,3,475000,1291250861079500,2,1077800,
52,2,359300,1291250861586800,2,2213600,
52,4,307100,1291250862197800,1,3415700,
52,2,359300,1291250862897400,3,1305700,
52,3,475000,1291250863443100,3,2359400,
52,1,440100,1291250863932600,2,3367300,
52,3,475000,1291250864420600,4,973500,
52,3,475000,1291250864969400,5,544400,
52,3,475000,1291250865602000,6,628000,
52,2,359300,1291250866225600,4,3324300,
52,4,307100,1291250866810200,2,4607900,
52,2,359300,1291250867422200,5,1192000,
52,3,475000,1291250867859700,7,2251000,
52,1,440100,1291250868413200,3,4476900,
52,3,475000,1291250869043400,8,1179800,
52,2,359300,1291250869684200,6,2257300,
52,4,307100,1291250870345800,3,3530200,
52,2,359300,1291250870903200,7,1213300,
52,3,475000,1291250871543800,9,2494900,
52,1,440100,1291250872030800,4,3612000,
52,3,475000,1291250872461000,10,912600,
52,2,359300,1291250872874400,8,1967200,
52,4,307100,1291250873583400,4,3232600,
52,2,359300,1291250874166800,9,1289200,
52,3,475000,1291250874797500,11,2311500,
52,1,440100,1291250875386000,5,3352000,
52,3,475000,1291250876084600,12,1282400,
52,2,359300,1291250876785700,10,2613900,
52,4,307100,1291250877485000,5,3896600,
52,2,359300,1291250878132800,11,1327400,
52,3,475000,1291250878770400,13,2680500,
52,1,440100,1291250879370700,6,3979600,
52,3,475000,1291250880016800,14,1241500,
52,2,359300,1291250880579000,12,2441900,
52,4,307100,1291250881240800,6,3751300,
52,2,359300,1291250881697100,13,1112500,
52,1,440100,1291250882263200,7,2888400,
52,1,440100,1291250882860600,8,592400,
52,2,359300,1291250883412400,14,1710700,
52,4,307100,1291250883918300,7,2672300,
52,1,440100,1291250884525900,9,1659800,
52,4,307100,1291250884940300,8,1018900,
52,1,440100,1291250885469800,10,939900,
52,4,307100,1291250885917500,9,973900,
52,1,440100,1291250886470400,11,985200,
52,4,307100,1291250887029100,10,1108500,
52,1,440100,1291250887431700,12,957900,
52,4,307100,1291250887997300,11,957000,
52,1,440100,1291250888379000,13,915200,
52,4,307100,1291250888767700,12,767600,
52,1,440100,1291250889276400,14,894700,
52,4,307100,1291250889684200,13,913700,
52,4,307100,1291250890077200,14,390500,
52,1,440100,,,TOTAL,,59377100
52,2,359300,,,TOTAL,,53456500
52,3,475000,,,TOTAL,,49990000
52,4,307100,,,TOTAL,,60126500
53,3,484100,1291251067568600,0,31291500,
53,1,553800,1291251068052100,0,31856600,
53,4,386800,1291251068645600,0,32408000,
53,2,686800,1291251069320800,0,32973100,
53,2,686800,1291251069901400,1,572700,
53,2,686800,1291251070450700,2,545400,
53,4,386800,1291251071077500,1,2425900,
53,4,386800,1291251071676000,2,593900,
53,4,386800,1291251072250400,3,570100,
53,3,484100,1291251072718100,1,4354500,
53,1,553800,1291251073282900,1,4918100,
53,3,484100,1291251073868100,2,1145100,
53,3,484100,1291251074600500,3,726900,
53,3,484100,1291251075895800,4,1289300,
53,3,484100,1291251076738000,5,834200,
53,3,484100,1291251077359900,6,608500,
53,4,386800,1291251078019100,4,5764600,
53,2,686800,1291251078544300,3,8089700,
53,4,386800,1291251079127600,5,1103300,
53,3,484100,1291251079728400,7,2364200,
53,1,553800,1291251080366900,2,7078700,
53,3,484100,1291251081468200,8,1734800,
53,4,386800,1291251081906400,6,2774400,
53,4,386800,1291251082590100,7,678800,
53,2,686800,1291251083305600,4,4757200,
53,2,686800,1291251083989800,5,678100,
53,4,386800,1291251084457600,8,1861500,
53,3,484100,1291251085389200,9,3883700,
53,3,484100,1291251086199200,10,803300,
53,3,484100,1291251086966100,11,732700,
53,3,484100,1291251087616300,12,644300,
53,1,553800,1291251088165200,3,7793100,
53,3,484100,1291251088586700,13,966200,
53,4,386800,1291251089086700,9,4624900,
53,2,686800,1291251089615600,6,5620200,
53,2,686800,1291251090627500,7,1006500,
53,2,686800,1291251091256700,8,623400,
53,2,686800,1291251091878200,9,616300,
53,2,686800,1291251092525700,10,642100,
53,4,386800,1291251093204600,10,4113800,
53,3,484100,1291251093908600,14,5318400,
53,1,553800,1291251094518900,4,6349900,
53,4,386800,1291251095098700,11,1871900,
53,2,686800,1291251095513200,11,2968100,
53,4,386800,1291251095906400,12,803900,
53,1,553800,1291251096424200,5,1900700,
53,4,386800,1291251097043600,13,1133900,
53,2,686800,1291251097465900,12,1949500,
53,4,386800,1291251098022600,14,976100,
53,1,553800,1291251098547500,6,2118300,
53,2,686800,1291251099021100,13,1551300,
53,1,553800,1291251099417600,7,865900,
53,2,686800,1291251099931800,14,907000,
53,1,553800,1291251100456600,8,1035900,
53,1,553800,1291251100921700,9,421700,
53,1,553800,1291251101299600,10,373500,
53,1,553800,1291251101685300,11,370300,
53,1,553800,1291251102165400,12,477300,
53,1,553800,1291251102671800,13,502800,
53,1,553800,1291251103090700,14,414800,
53,1,553800,,,TOTAL,,66898200
53,2,686800,,,TOTAL,,63587900
53,3,484100,,,TOTAL,,57637100
53,4,386800,,,TOTAL,,61789400
54,1,515700,1291251280172200,0,25439000,
54,2,416900,1291251280803000,0,26044800,
54,3,469700,1291251281397800,0,26626300,
54,4,360300,1291251282101000,0,27367300,
54,3,469700,1291251282708300,1,1304500,
54,1,515700,1291251283270800,1,2302300,
54,2,416900,1291251283897300,1,2927600,
54,2,416900,1291251284434900,2,532900,
54,1,515700,1291251285006500,2,1732000,
54,3,469700,1291251285577500,2,2865200,
54,4,360300,1291251286158200,1,4049200,
54,3,469700,1291251286626000,3,1043800,
54,3,469700,1291251287233700,4,603800,
54,1,515700,1291251287784700,3,2773500,
54,2,416900,1291251288248900,3,3810400,
54,2,416900,1291251288617600,4,364600,
54,1,515700,1291251289088800,4,1299900,
54,3,469700,1291251289617500,5,2379700,
54,4,360300,1291251290162900,2,4000000,
54,3,469700,1291251290621300,6,999500,
54,1,515700,1291251291176300,5,2083700,
54,2,416900,1291251291705600,5,3084500,
54,1,515700,1291251292072000,6,889800,
54,1,515700,1291251292543100,7,467000,
54,3,469700,1291251293132700,7,2506800,
54,4,360300,1291251293989700,3,3822600,
54,3,469700,1291251294650400,8,1512400,
54,3,469700,1291251295327100,9,670500,
54,1,515700,1291251296077700,8,3523700,
54,2,416900,1291251296629300,6,4919600,
54,1,515700,1291251297221500,9,1138300,
54,3,469700,1291251297667800,10,2335000,
54,4,360300,1291251298146000,4,4150200,
54,3,469700,1291251298811100,11,1078100,
54,1,515700,1291251299435200,10,2209900,
54,2,416900,1291251299970200,7,3335900,
54,1,515700,1291251300530400,11,1076300,
54,1,515700,1291251301083100,12,547300,
54,1,515700,1291251301603100,13,515000,
54,3,469700,1291251302098800,12,3282100,
54,4,360300,1291251302545700,5,4395400,
54,3,469700,1291251303105800,13,1002700,
54,1,515700,1291251303536000,14,1928700,
54,2,416900,1291251303968800,8,3994500,
54,3,469700,1291251304443200,14,1332100,
54,4,360300,1291251305009200,6,2459800,
54,2,416900,1291251305510500,9,1538600,
54,4,360300,1291251306040900,7,1026800,
54,2,416900,1291251306664000,10,1148700,
54,4,360300,1291251307163700,8,1118100,
54,2,416900,1291251307817500,11,1140900,
54,4,360300,1291251308286600,9,1117700,
54,2,416900,1291251308856800,12,1034100,
54,4,360300,1291251309385700,10,1094700,
54,2,416900,1291251309996100,13,1135000,
54,4,360300,1291251310546400,11,1107700,
54,2,416900,1291251311087700,14,1087800,
54,4,360300,1291251311604500,12,1054300,
54,4,360300,1291251312115000,13,507000,
54,4,360300,1291251312619900,14,501400,
54,1,515700,,,TOTAL,,48806800
54,2,416900,,,TOTAL,,56332900
54,3,469700,,,TOTAL,,49675100
54,4,360300,,,TOTAL,,57889500
55,4,414000,1291251513081500,0,34744700,
55,2,194300,1291251513651400,0,35401100,
55,4,414000,1291251514260200,1,634800,
55,3,284900,1291251514981200,0,36687400,
55,1,384400,1291251515539900,0,37321600,
55,3,284900,1291251516092300,1,1102100,
55,4,414000,1291251516750000,2,2486300,
55,2,194300,1291251517303600,1,3645500,
55,4,414000,1291251517847400,3,1093300,
55,3,284900,1291251518400100,2,2304300,
55,3,284900,1291251518819600,3,416300,
55,1,384400,1291251519441700,1,3895600,
55,3,284900,1291251519988600,4,1166300,
55,4,414000,1291251520509400,4,2658000,
55,4,414000,1291251520993000,5,480500,
55,2,194300,1291251521597900,2,4290300,
55,4,414000,1291251522136300,6,1139700,
55,3,284900,1291251522712200,5,2720600,
55,1,384400,1291251523225400,2,3780200,
55,3,284900,1291251523612000,6,895800,
55,4,414000,1291251524257900,7,2118600,
55,2,194300,1291251524746300,3,3145600,
55,4,414000,1291251525251300,8,988000,
55,3,284900,1291251525808100,7,2193100,
55,1,384400,1291251526226600,3,2998200,
55,3,284900,1291251526702000,8,890500,
55,4,414000,1291251527078900,9,1823800,
55,2,194300,1291251527605500,4,2855800,
55,4,414000,1291251528164800,10,1083200,
55,3,284900,1291251528686900,9,1980600,
55,1,384400,1291251529058800,4,2829300,
55,3,284900,1291251529444100,10,753600,
55,4,414000,1291251529833600,11,1650300,
55,2,194300,1291251530312700,5,2703600,
55,4,414000,1291251530766000,12,929900,
55,3,284900,1291251531213800,11,1760800,
55,1,384400,1291251531561100,5,2499700,
55,3,284900,1291251532033800,12,817300,
55,3,284900,1291251532656700,13,616000,
55,4,414000,1291251533024800,13,2255600,
55,2,194300,1291251533570800,6,3255300,
55,4,414000,1291251534074400,14,1046200,
55,3,284900,1291251534462400,14,1802200,
55,1,384400,1291251535034300,6,3470700,
55,2,194300,1291251535463600,7,1890600,
55,1,384400,1291251535886500,7,848400,
55,2,194300,1291251536246700,8,779700,
55,1,384400,1291251536605000,8,714900,
55,2,194300,1291251537103900,9,854000,
55,1,384400,1291251537468400,9,860000,
55,2,194300,1291251537853700,10,739500,
55,1,384400,1291251538228000,10,756300,
55,2,194300,1291251538699800,11,838300,
55,1,384400,1291251539063500,11,828700,
55,2,194300,1291251539429200,12,726800,
55,1,384400,1291251539824400,12,723300,
55,2,194300,1291251540156400,13,723700,
55,1,384400,1291251540523400,13,695900,
55,2,194300,1291251541036200,14,877000,
55,1,384400,1291251541461300,14,935500,
55,1,384400,,,TOTAL,,63247200
55,2,194300,,,TOTAL,,62788900
55,3,284900,,,TOTAL,,56172100
55,4,414000,,,TOTAL,,55741800
56,3,472500,1291251740827700,0,28319300,
56,2,536100,1291251741348900,0,28818800,
56,1,519800,1291251741946000,0,29438100,
56,4,448500,1291251742587200,0,30070000,
56,1,519800,1291251743167900,1,1215700,
56,2,536100,1291251743623800,1,2122600,
56,3,472500,1291251744209400,1,2729500,
56,2,536100,1291251744666200,2,1039300,
56,1,519800,1291251745404100,2,2232600,
56,1,519800,1291251745835500,3,427900,
56,4,448500,1291251746481100,1,3887500,
56,1,519800,1291251746882000,4,1037100,
56,2,536100,1291251747388000,3,2717800,
56,3,472500,1291251747843200,2,3630000,
56,2,536100,1291251748228800,4,837300,
56,1,519800,1291251748807600,5,1922700,
56,4,448500,1291251749411500,2,2926600,
56,4,448500,1291251749758000,3,343800,
56,4,448500,1291251750256100,4,495900,
56,1,519800,1291251750711100,6,1900300,
56,2,536100,1291251751127000,5,2895100,
56,3,472500,1291251751542600,3,3695900,
56,2,536100,1291251752045900,6,915400,
56,1,519800,1291251752594000,7,1880000,
56,1,519800,1291251753136500,8,538600,
56,4,448500,1291251753589100,5,3329800,
56,1,519800,1291251754130100,9,990000,
56,2,536100,1291251754742800,7,2693400,
56,3,472500,1291251755442100,4,3896600,
56,2,536100,1291251756087100,8,1339900,
56,1,519800,1291251756630200,10,2496100,
56,4,448500,1291251757046800,6,3453900,
56,1,519800,1291251757591300,11,935800,
56,2,536100,1291251757965800,9,1874800,
56,3,472500,1291251758466300,5,3019800,
56,2,536100,1291251758987900,10,1018500,
56,1,519800,1291251759665800,12,2071100,
56,4,448500,1291251760231900,7,3182300,
56,1,519800,1291251760658600,13,989100,
56,2,536100,1291251761248300,11,2247100,
56,3,472500,1291251761624100,6,3154700,
56,2,536100,1291251762146800,12,895700,
56,1,519800,1291251762635300,14,1973000,
56,4,448500,1291251763138400,8,2903000,
56,2,536100,1291251763616400,13,1467000,
56,2,536100,1291251764217600,14,598500,
56,3,472500,1291251764829800,7,3202800,
56,4,448500,1291251765389400,9,2248400,
56,3,472500,1291251765837700,8,1004000,
