experimento,hilo,tiempo_obtener_logger_ns,timestamp_ns,mensaje,tiempo_escritura_ns,tiempo_total_registro_ns
27,1,409500,1293776964681600,6,942400,
27,1,409500,1293776965243800,7,559300,
27,1,409500,1293776965812500,8,564900,
27,2,206800,1293776966322000,5,3409100,
27,3,375000,1293776966799800,3,4225000,
27,2,206800,1293776967246300,6,921300,
27,1,409500,1293776967837700,9,2021500,
27,4,474800,1293776968367500,4,4104400,
27,1,409500,1293776968717600,10,875900,
27,2,206800,1293776969119300,7,1870200,
27,3,375000,1293776969570200,4,2767500,
27,2,206800,1293776970106100,8,983100,
27,1,409500,1293776970572100,11,1831100,
27,4,474800,1293776970965300,5,2594400,
27,1,409500,1293776971306800,12,730900,
27,2,206800,1293776971655400,9,1546100,
27,3,375000,1293776972128900,5,2555900,
27,2,206800,1293776972464700,10,806600,
27,1,409500,1293776972866000,13,1556600,
27,4,474800,1293776973320500,6,2352100,
27,1,409500,1293776973917600,14,1048300,
27,2,206800,1293776974423200,11,1947400,
27,3,375000,1293776974941400,6,2809600,
27,2,206800,1293776975359600,12,932400,
27,4,474800,1293776975836000,7,2512400,
27,2,206800,1293776976170700,13,808100,
27,3,375000,1293776976645100,7,1699200,
27,2,206800,1293776976971700,14,798500,
27,4,474800,1293776977305200,8,1466100,
27,3,375000,1293776977735000,8,1086800,
27,4,474800,1293776978087900,9,780300,
27,3,375000,1293776978525200,9,787200,
27,4,474800,1293776978894400,10,803600,
27,3,375000,1293776979439000,10,911100,
27,4,474800,1293776979846400,11,939100,
27,3,375000,1293776980238200,11,788200,
27,4,474800,1293776980608700,12,759300,
27,3,375000,1293776981028900,12,750300,
27,3,375000,1293776981415900,13,383600,
27,4,474800,1293776981807300,13,1195400,
27,4,474800,1293776982332900,14,522300,
27,3,375000,1293776982785500,14,1366400,
27,1,409500,,,TOTAL,,47772200
27,2,206800,,,TOTAL,,50768800
27,3,375000,,,TOTAL,,56535400
27,4,474800,,,TOTAL,,56032100
28,3,884600,1293777143548400,0,25959600,
28,1,1012200,1293777143975600,0,26412800,
28,4,971700,1293777144611800,0,27009400,
28,4,971700,1293777145157300,1,540000,
28,2,787600,1293777145715100,0,28145900,
28,4,971700,1293777146373800,2,1213400,
28,4,971700,1293777146884500,3,506900,
28,3,884600,1293777147362100,1,3248300,
28,3,884600,1293777147816000,2,451200,
28,1,1012200,1293777148384300,1,4270800,
28,3,884600,1293777149004000,3,1184500,
28,4,971700,1293777149688600,4,2800600,
28,2,787600,1293777150370000,1,4642700,
28,4,971700,1293777150986900,5,1292700,
28,3,884600,1293777151536400,4,2527400,
28,1,1012200,1293777152091400,2,3702200,
28,3,884600,1293777152608400,5,1066800,
28,4,971700,1293777153148600,6,2154800,
28,2,787600,1293777153665800,2,3290000,
28,4,971700,1293777154100800,7,947000,
28,3,884600,1293777154614400,6,2000700,
28,1,1012200,1293777155121500,3,3025000,
28,3,884600,1293777155779000,7,1160300,
28,4,971700,1293777156415400,8,2310300,
28,2,787600,1293777156961800,3,3291800,
28,4,971700,1293777157507800,9,1087200,
28,3,884600,1293777158071000,8,2287200,
28,1,1012200,1293777158650800,4,3525600,
28,3,884600,1293777159232000,9,1156800,
28,4,971700,1293777159821200,10,2309200,
28,2,787600,1293777160213200,4,3247700,
28,4,971700,1293777160565400,11,718900,
28,3,884600,1293777160930300,10,1692900,
28,1,1012200,1293777161399100,5,2744000,
28,3,884600,1293777161812600,11,868600,
28,4,971700,1293777162271500,12,1695900,
28,2,787600,1293777162647700,5,2430700,
28,4,971700,1293777163110400,13,835200,
28,3,884600,1293777163647000,12,1831100,
28,1,1012200,1293777164198600,6,2795800,
28,3,884600,1293777164835200,13,1184200,
28,4,971700,1293777165391000,14,2277100,
28,2,787600,1293777166387800,6,3736800,
28,3,884600,1293777166918800,14,2076900,
28,1,1012200,1293777167845300,7,3641800,
28,1,1012200,1293777168512900,8,660400,
28,1,1012200,1293777169131600,9,613800,
28,2,787600,1293777169716400,7,3322500,
28,1,1012200,1293777170365800,10,1229500,
28,2,787600,1293777171000200,8,1279500,
28,1,1012200,1293777171638400,11,1260200,
28,2,787600,1293777172293300,9,1289000,
28,1,1012200,1293777172909400,12,1266900,
28,2,787600,1293777173699300,10,1401900,
28,1,1012200,1293777174543600,13,1630500,
28,2,787600,1293777175201600,11,1439500,
28,2,787600,1293777175862900,12,656400,
28,1,1012200,1293777176542100,14,1993400,
28,2,787600,1293777177166100,13,1298500,
28,2,787600,1293777177828200,14,657800,
28,1,1012200,,,TOTAL,,58984100
28,2,787600,,,TOTAL,,60263900
28,3,884600,,,TOTAL,,49335400
28,4,971700,,,TOTAL,,47793500
29,3,417100,1293777337403900,0,23219100,
29,1,504800,1293777337957600,0,23796100,
29,2,532300,1293777338658400,0,24469300,
29,4,331100,1293777339296000,0,25127200,
29,2,532300,1293777339833700,1,1167400,
29,3,417100,1293777340375400,1,2335900,
29,1,504800,1293777340859800,1,2820300,
29,3,417100,1293777341465300,2,1085900,
29,2,532300,1293777342100900,2,2263300,
29,4,331100,1293777342525600,1,3222000,
29,4,331100,1293777342877600,2,349000,
29,4,331100,1293777343193100,3,313100,
29,4,331100,1293777343623700,4,428400,
29,2,532300,1293777344108600,3,2003800,
29,3,417100,1293777344581200,3,3111900,
29,1,504800,1293777344978100,2,4114700,
29,3,417100,1293777345591100,4,1007000,
29,2,532300,1293777346104400,4,1991900,
29,4,331100,1293777346555700,5,2928800,
29,2,532300,1293777347062500,5,955400,
29,3,417100,1293777347450700,5,1856800,
29,1,504800,1293777347834300,3,2852900,
29,3,417100,1293777348294400,6,840000,
29,2,532300,1293777348714600,6,1648900,
29,4,331100,1293777349244100,6,2685200,
29,2,532300,1293777349866700,7,1149000,
29,3,417100,1293777350530700,7,2232500,
29,1,504800,1293777351041200,4,3203300,
29,3,417100,1293777351530700,8,996300,
29,2,532300,1293777352051100,8,2180900,
29,4,331100,1293777352541100,7,3293000,
29,2,532300,1293777353047200,9,992300,
29,3,417100,1293777353527600,9,1993800,
29,1,504800,1293777354250800,5,3205100,
29,3,417100,1293777354814800,10,1283800,
29,2,532300,1293777355194400,10,2143800,
29,4,331100,1293777355627800,8,3083300,
29,2,532300,1293777356181500,11,977900,
29,3,417100,1293777356678200,11,1840000,
29,1,504800,1293777357083700,6,2827000,
29,3,417100,1293777357547700,12,866500,
29,2,532300,1293777358219300,12,2034100,
29,4,331100,1293777358677600,9,3046700,
29,4,331100,1293777359209600,10,529300,
29,2,532300,1293777359593400,13,1370200,
29,3,417100,1293777360091400,13,2540500,
29,1,504800,1293777360526200,7,3439300,
29,3,417100,1293777361207700,14,1112200,
29,2,532300,1293777362009800,14,2412400,
29,4,331100,1293777362731200,11,3507900,
29,1,504800,1293777363353600,8,2823300,
29,4,331100,1293777363920900,12,1183300,
29,1,504800,1293777364312300,9,953100,
29,4,331100,1293777364804900,13,879200,
29,1,504800,1293777365200800,10,883700,
29,4,331100,1293777365675000,14,823000,
29,1,504800,1293777366090800,11,873700,
29,1,504800,1293777366438600,12,344700,
29,1,504800,1293777366782200,13,340700,
29,1,504800,1293777367089100,14,303800,
29,1,504800,,,TOTAL,,52930300
29,2,532300,,,TOTAL,,47827600
29,3,417100,,,TOTAL,,47036000
29,4,331100,,,TOTAL,,51510100
30,4,363100,1293777541865600,0,24084800,
30,1,379400,1293777542324600,0,24624600,
30,2,223600,1293777542867500,0,25115900,
30,3,279100,1293777543405700,0,25639400,
30,2,223600,1293777543990200,1,1117700,
30,2,223600,1293777544523100,2,528400,
30,1,379400,1293777545281800,1,2862500,
30,1,379400,1293777546075500,2,787800,
30,4,363100,1293777546810600,1,4391400,
30,1,379400,1293777547403200,3,1320900,
30,2,223600,1293777547965200,3,3437600,
30,3,279100,1293777548544500,1,5131400,
30,2,223600,1293777548981400,4,1011700,
30,1,379400,1293777549520700,4,2111800,
30,4,363100,1293777549998600,2,3182200,
30,1,379400,1293777550377700,5,852500,
30,2,223600,1293777550809400,5,1824400,
30,3,279100,1293777551315500,2,2765300,
30,2,223600,1293777551845800,6,1033300,
30,1,379400,1293777552397900,6,2017100,
30,1,379400,1293777552965300,7,563500,
30,1,379400,1293777553567400,8,597900,
30,4,363100,1293777553976100,3,3973300,
30,1,379400,1293777554507100,9,935300,
30,2,223600,1293777555142900,7,3283500,
30,3,279100,1293777555538200,3,4218400,
30,2,223600,1293777555920600,8,773400,
30,1,379400,1293777556508500,10,1997600,
30,1,379400,1293777557038600,11,504900,
30,4,363100,1293777557596300,4,3616100,
30,1,379400,1293777558156400,12,1113600,
30,2,223600,1293777558587200,9,2663000,
30,3,279100,1293777559133600,4,3591700,
30,2,223600,1293777559696800,10,1105600,
30,1,379400,1293777560153600,13,1993600,
30,4,363100,1293777560674600,5,3074500,
30,1,379400,1293777561302600,14,1145000,
30,2,223600,1293777561830200,11,2120800,
30,3,279100,1293777562328900,5,3191000,
30,2,223600,1293777562818000,12,983200,
30,4,363100,1293777563514300,6,2835400,
30,4,363100,1293777564241100,7,722500,
30,2,223600,1293777564818100,13,1995300,
30,3,279100,1293777565351200,6,3017900,
30,2,223600,1293777565970600,14,1148400,
30,4,363100,1293777566644000,8,2399000,
30,3,279100,1293777567358600,7,2002800,
30,4,363100,1293777567989500,9,1339600,
30,3,279100,1293777568582700,8,1218800,
30,4,363100,1293777569130400,10,1136000,
30,3,279100,1293777569763300,9,1176100,
30,4,363100,1293777570332400,11,1190700,
30,3,279100,1293777570890500,10,1123500,
30,4,363100,1293777571523700,12,1187200,
30,3,279100,1293777572305900,11,1403800,
30,4,363100,1293777572808700,13,1229600,
30,4,363100,1293777573188200,14,376200,
30,3,279100,1293777573733600,12,1423400,
30,3,279100,1293777574405100,13,667900,
30,3,279100,1293777574961200,14,552200,
30,1,379400,,,TOTAL,,43607000
30,2,223600,,,TOTAL,,48224300
30,3,279100,,,TOTAL,,57198100
30,4,363100,,,TOTAL,,55410200
31,4,407100,1293777746950100,0,28165700,
31,3,455300,1293777747529500,0,28724600,
31,1,469100,1293777748161500,0,29429900,
31,2,500700,1293777748787300,0,29993900,
31,1,469100,1293777749442000,1,1272000,
31,3,455300,1293777750148000,1,2611700,
31,4,407100,1293777750857900,1,3330600,
31,3,455300,1293777751509300,2,1355500,
31,1,469100,1293777752129800,2,2682200,
31,2,500700,1293777752768800,1,3972300,
31,1,469100,1293777753522600,3,1387100,
31,3,455300,1293777754087700,3,2573800,
31,4,407100,1293777754787600,2,3924700,
31,3,455300,1293777755381100,4,1289100,
31,1,469100,1293777755869500,4,2341700,
31,2,500700,1293777756425600,2,3651800,
31,1,469100,1293777756954000,5,1080300,
31,1,469100,1293777757576900,6,618100,
31,3,455300,1293777758322800,5,2937600,
31,4,407100,1293777759053600,3,4261600,
31,3,455300,1293777759614100,6,1285400,
31,1,469100,1293777760278100,7,2696000,
31,2,500700,1293777760795000,3,4365400,
31,1,469100,1293777761427800,8,1145200,
31,3,455300,1293777762092200,7,2473700,
31,4,407100,1293777762808100,4,3749200,
31,3,455300,1293777763335300,8,1238100,
31,1,469100,1293777763947700,9,2515400,
31,2,500700,1293777764571400,4,3771900,
31,1,469100,1293777765189500,10,1238100,
31,3,455300,1293777765628700,9,2289500,
31,4,407100,1293777766131700,5,3318100,
31,4,407100,1293777766545900,6,410500,
31,3,455300,1293777767035400,10,1402700,
31,1,469100,1293777767426400,11,2212300,
31,2,500700,1293777767874800,5,3299100,
31,1,469100,1293777768436100,12,1006600,
31,3,455300,1293777768950700,11,1903500,
31,3,455300,1293777769375000,12,416000,
31,4,407100,1293777769731000,7,3182100,
31,3,455300,1293777770323600,13,943600,
31,1,469100,1293777770742300,13,2302000,
31,2,500700,1293777771073900,6,3196200,
31,1,469100,1293777771385100,14,639800,
31,3,455300,1293777771753000,14,1426500,
31,4,407100,1293777772250600,8,2517100,
31,2,500700,1293777772586500,7,1510100,
31,4,407100,1293777773048500,9,794600,
31,2,500700,1293777773373500,8,784500,
31,4,407100,1293777773859000,10,807500,
31,2,500700,1293777774343200,9,967100,
31,2,500700,1293777774852100,10,505900,
31,4,407100,1293777775361900,11,1488800,
31,2,500700,1293777775804100,11,940700,
31,4,407100,1293777776201700,12,836900,
31,4,407100,1293777776696100,13,491800,
31,2,500700,1293777777323900,12,1489600,
31,4,407100,1293777777813200,14,1113800,
31,2,500700,1293777778216400,13,888900,
31,2,500700,1293777778654300,14,434900,
31,1,469100,,,TOTAL,,52656100
31,2,500700,,,TOTAL,,59864200
31,3,455300,,,TOTAL,,52965500
31,4,407100,,,TOTAL,,59032300
32,3,364300,1293777940127300,0,23918400,
32,4,288500,1293777940735200,0,24536200,
32,1,579200,1293777941286200,0,25121200,
32,2,525400,1293777941750100,0,25521400,
32,1,579200,1293777942168200,1,875300,
32,1,579200,1293777942611300,2,440400,
32,1,579200,1293777943068700,3,453100,
32,4,288500,1293777943468500,1,2566900,
32,3,364300,1293777944219300,1,3317900,
32,4,288500,1293777944735500,2,1264000,
32,1,579200,1293777945140000,4,2068000,
32,2,525400,1293777945685800,1,3930600,
32,1,579200,1293777946071300,5,928500,
32,4,288500,1293777946439300,3,1700300,
32,3,364300,1293777946808000,2,2584000,
32,4,288500,1293777947329100,4,887300,
32,1,579200,1293777947929600,6,1855400,
32,1,579200,1293777948638800,7,703400,
32,2,525400,1293777949515200,2,3826300,
32,1,579200,1293777950201100,8,1546800,
32,1,579200,1293777950890000,9,682100,
32,1,579200,1293777951847300,10,951000,
32,1,579200,1293777952566800,11,682400,
32,1,579200,1293777953156600,12,585200,
32,1,579200,1293777953793700,13,632000,
32,1,579200,1293777954364600,14,565800,
32,4,288500,1293777955081700,5,7748100,
32,4,288500,1293777955780500,6,693900,
32,4,288500,1293777956474400,7,688700,
32,3,364300,1293777957129600,3,10318900,
32,4,288500,1293777957703800,8,1222700,
32,2,525400,1293777958271300,3,8749200,
32,2,525400,1293777958816900,4,541500,
32,4,288500,1293777959350300,9,1642000,
32,3,364300,1293777959875100,4,2740800,
32,4,288500,1293777960437700,10,1083700,
32,2,525400,1293777961009200,5,2187600,
32,4,288500,1293777961540900,11,1086100,
32,3,364300,1293777962132600,5,2253100,
32,4,288500,1293777962631100,12,1086100,
32,2,525400,1293777963099900,6,2086300,
32,4,288500,1293777963553200,13,918600,
32,3,364300,1293777964058200,6,1921200,
32,4,288500,1293777964517200,14,960100,
32,2,525400,1293777965017900,7,1914100,
32,3,364300,1293777965508800,7,1446300,
32,2,525400,1293777965968300,8,946500,
32,2,525400,1293777966516400,9,545400,
32,3,364300,1293777967151600,8,1639300,
32,2,525400,1293777967697600,10,1177000,
32,3,364300,1293777968122100,9,966000,
32,2,525400,1293777968617300,11,903700,
32,3,364300,1293777969035100,10,909200,
32,2,525400,1293777969608000,12,986800,
32,3,364300,1293777970103600,11,1053400,
32,2,525400,1293777970702000,13,1050700,
32,3,364300,1293777971266000,12,1158100,
32,2,525400,1293777971915800,14,1209000,
32,3,364300,1293777972559300,13,1289300,
32,3,364300,1293777973168000,14,602900,
32,1,579200,,,TOTAL,,38204800
32,2,525400,,,TOTAL,,55692000
32,3,364300,,,TOTAL,,56967600
32,4,288500,,,TOTAL,,48323200
33,3,260800,1293778163694600,0,30784000,
33,4,144000,1293778164378200,0,31480500,
33,2,309000,1293778165092400,0,32167700,
33,1,372900,1293778165676100,0,32803100,
33,2,309000,1293778166178800,1,1077900,
33,2,309000,1293778166690600,2,507500,
33,3,260800,1293778167328600,1,2818000,
33,3,260800,1293778168294400,2,960700,
33,3,260800,1293778169054900,3,754000,
33,4,144000,1293778169827500,1,5316300,
33,3,260800,1293778170308500,4,1248100,
33,2,309000,1293778170722600,3,4027600,
33,1,372900,1293778171273800,1,5589000,
33,2,309000,1293778171742400,4,1016100,
33,3,260800,1293778172338300,5,2025700,
33,3,260800,1293778172971900,6,628400,
33,4,144000,1293778173584700,2,3750400,
33,4,144000,1293778174179000,3,585900,
33,3,260800,1293778174819400,7,1842800,
33,2,309000,1293778175384900,5,3624100,
33,1,372900,1293778175957600,2,4679300,
33,2,309000,1293778176501500,6,1111900,
33,3,260800,1293778176982400,8,2157500,
33,4,144000,1293778177599300,4,3414800,
33,3,260800,1293778178210200,9,1222600,
33,2,309000,1293778178767200,7,2259800,
33,1,372900,1293778179260500,3,3297300,
33,2,309000,1293778179762500,8,990600,
33,3,260800,1293778180186500,10,1970000,
33,4,144000,1293778180554500,5,2949400,
33,3,260800,1293778181051200,11,840900,
33,2,309000,1293778181476300,9,1709600,
33,1,372900,1293778181952000,4,2687300,
33,2,309000,1293778182349700,10,870500,
33,3,260800,1293778182852100,12,1797600,
33,3,260800,1293778183307600,13,452600,
33,3,260800,1293778183749300,14,438900,
33,4,144000,1293778184144900,6,3587700,
33,4,144000,1293778184460000,7,312500,
33,2,309000,1293778184922200,11,2562900,
33,1,372900,1293778185360900,5,3405200,
33,2,309000,1293778185808500,12,883500,
33,2,309000,1293778186262600,13,451200,
33,2,309000,1293778186766500,14,500800,
33,4,144000,1293778187205000,8,2742800,
33,1,372900,1293778187548300,6,2184200,
33,4,144000,1293778187894800,9,686600,
33,1,372900,1293778188470100,7,918900,
33,4,144000,1293778189036500,10,1138500,
33,1,372900,1293778189567000,8,1093500,
33,4,144000,1293778190125000,11,1080100,
33,1,372900,1293778190690400,9,1120400,
33,4,144000,1293778191335300,12,1205400,
33,1,372900,1293778191969700,10,1275300,
33,4,144000,1293778192530800,13,1191600,
33,1,372900,1293778193022000,11,996700,
33,4,144000,1293778193568600,14,1034000,
33,1,372900,1293778194121800,12,1095100,
33,1,372900,1293778194604700,13,479600,
33,1,372900,1293778195081200,14,473800,
33,1,372900,,,TOTAL,,62211200
33,2,309000,,,TOTAL,,53850800
33,3,260800,,,TOTAL,,50841900
33,4,144000,,,TOTAL,,60675100
34,3,386900,1293778370732300,0,28983400,
34,1,455900,1293778371331500,0,29716000,
34,2,238900,1293778372022000,0,30355800,
34,4,519600,1293778372760600,0,30960500,
34,4,519600,1293778373380600,1,608800,
34,4,519600,1293778373892900,2,507900,
34,4,519600,1293778374550800,3,653400,
34,2,238900,1293778376408000,1,4378200,
34,2,238900,1293778377065800,2,651800,
34,2,238900,1293778377614100,3,543100,
34,2,238900,1293778378297600,4,679500,
34,2,238900,1293778378973900,5,670800,
34,2,238900,1293778379548300,6,568600,
34,3,386900,1293778380179000,1,8652800,
34,1,455900,1293778380807800,1,9279600,
34,1,455900,1293778381416600,2,603700,
34,3,386900,1293778382031100,2,1847100,
34,3,386900,1293778382687700,3,651600,
34,3,386900,1293778383222800,4,529700,
34,3,386900,1293778383943500,5,715600,
34,3,386900,1293778384566300,6,616500,
34,2,238900,1293778385086300,7,5533400,
34,4,519600,1293778385654900,4,11099300,
34,2,238900,1293778386310400,8,1219500,
34,3,386900,1293778387052500,7,2480600,
34,1,455900,1293778387628600,3,6205800,
34,3,386900,1293778388177100,8,1119700,
34,2,238900,1293778388810600,9,2495500,
34,4,519600,1293778389270600,5,3610500,
34,2,238900,1293778389904100,10,1089200,
34,3,386900,1293778390486500,9,2305300,
34,3,386900,1293778391222900,10,731900,
34,3,386900,1293778391977800,11,734400,
34,1,455900,1293778392507900,4,4874900,
34,3,386900,1293778393094600,12,1111500,
34,2,238900,1293778393738900,11,3805300,
34,4,519600,1293778394244700,6,4971000,
34,2,238900,1293778394908100,12,1164100,
34,3,386900,1293778395566400,13,2466800,
34,1,455900,1293778396211500,5,3698800,
34,3,386900,1293778396744200,14,1172700,
34,2,238900,1293778397239900,13,2326500,
34,4,519600,1293778397789300,7,3539200,
34,2,238900,1293778398314500,14,1071400,
34,1,455900,1293778398924700,6,2702900,
34,4,519600,1293778399402700,8,1609400,
34,1,455900,1293778399775700,7,847600,
34,1,455900,1293778400120300,8,342000,
34,1,455900,1293778400461800,9,339000,
34,1,455900,1293778400819800,10,355800,
34,1,455900,1293778401145400,11,315600,
34,4,519600,1293778401691800,9,2285800,
34,1,455900,1293778402078400,12,930900,
34,1,455900,1293778402469400,13,388200,
34,4,519600,1293778402893900,10,1198700,
34,1,455900,1293778403282000,14,782500,
34,4,519600,1293778403691700,11,787500,
34,4,519600,1293778404047900,12,352700,
34,4,519600,1293778404380800,13,330400,
34,4,519600,1293778404696100,14,312900,
34,1,455900,,,TOTAL,,61669600
34,2,238900,,,TOTAL,,56651900
34,3,386900,,,TOTAL,,54999000
34,4,519600,,,TOTAL,,62898300
35,4,579600,1293778604973300,0,26935700,
35,2,660200,1293778605505000,0,27439800,
35,1,657200,1293778606225300,0,28194700,
35,3,633400,1293778606815200,0,28769200,
35,1,657200,1293778607221900,1,989700,
35,4,579600,1293778607888000,1,2256800,
35,2,660200,1293778608440400,1,2808900,
35,4,579600,1293778609101900,2,1210200,
35,1,657200,1293778609558000,2,2333400,
35,3,633400,1293778610159700,1,3337500,
35,1,657200,1293778610573500,3,1011600,
35,4,579600,1293778610945900,3,1839500,
35,2,660200,1293778611499300,2,3054500,
35,4,579600,1293778611986300,4,1036900,
35,1,657200,1293778612658400,4,2081300,
35,3,633400,1293778613189400,2,3025800,
35,1,657200,1293778613734100,5,1072600,
35,4,579600,1293778614116100,5,2126600,
35,2,660200,1293778614479100,3,2976300,
35,4,579600,1293778614952100,6,832900,
35,1,657200,1293778615600400,6,1862800,
35,3,633400,1293778616241000,3,3048500,
35,1,657200,1293778616747700,7,1143200,
35,4,579600,1293778617270100,7,2314800,
35,2,660200,1293778617730300,4,3247700,
35,4,579600,1293778618224800,8,951200,
35,1,657200,1293778618592600,8,1841900,
35,3,633400,1293778619002200,4,2757100,
35,1,657200,1293778619563200,9,967500,
35,4,579600,1293778619979400,9,1751500,
35,4,579600,1293778620342400,10,359800,
35,2,660200,1293778620895100,5,3160700,
35,4,579600,1293778621371400,11,1000700,
35,1,657200,1293778621870600,10,2303700,
35,3,633400,1293778622339500,5,3333600,
35,1,657200,1293778622787800,11,901700,
35,1,657200,1293778623180600,12,388400,
35,4,579600,1293778623648100,12,2269500,
35,4,579600,1293778624063000,13,412100,
35,2,660200,1293778624586600,6,3687900,
35,4,579600,1293778625053900,14,987400,
35,1,657200,1293778625593900,13,2410300,
35,3,633400,1293778626154800,6,3812400,
35,1,657200,1293778626722200,14,1119000,
35,2,660200,1293778627243800,7,2653800,
35,3,633400,1293778627794800,7,1636200,
35,2,660200,1293778628345900,8,1098300,
35,3,633400,1293778628971500,8,1172300,
35,2,660200,1293778629431900,9,1081500,
35,3,633400,1293778629945900,9,969300,
35,2,660200,1293778630609800,10,1174400,
35,3,633400,1293778631080500,10,1131000,
35,2,660200,1293778631654900,11,1029200,
35,3,633400,1293778632178500,11,1074500,
35,2,660200,1293778632700600,12,1041600,
35,2,660200,1293778633221500,13,515800,
35,3,633400,1293778633654800,12,1439900,
35,2,660200,1293778634194500,14,968900,
35,3,633400,1293778634560700,13,902500,
35,3,633400,1293778634905600,14,342200,
35,1,657200,,,TOTAL,,48695500
35,2,660200,,,TOTAL,,56132800
35,3,633400,,,TOTAL,,56862200
35,4,579600,,,TOTAL,,47019900
36,3,304500,1293778806831500,0,26298100,
36,2,125100,1293778807427800,0,26955700,
36,4,426600,1293778808060600,0,27481200,
36,1,388600,1293778808717800,0,28277400,
36,4,426600,1293778809180200,1,1110300,
36,2,125100,1293778809774100,1,2197900,
36,3,304500,1293778810386900,1,2814500,
36,2,125100,1293778811114000,2,1336100,
36,4,426600,1293778811688500,2,2503700,
36,1,388600,1293778812262100,1,3535400,
36,4,426600,1293778812796200,3,1102600,
36,2,125100,1293778813329800,3,2210200,
36,3,304500,1293778813872700,2,3481900,
36,2,125100,1293778814393100,4,1059300,
36,4,426600,1293778814772900,4,1973000,
36,1,388600,1293778815170000,2,2903900,
36,4,426600,1293778815534900,5,758300,
36,2,125100,1293778815961700,5,1565000,
36,3,304500,1293778816465800,3,2589100,
36,3,304500,1293778817171800,4,699000,
36,2,125100,1293778817745100,6,1779200,
36,4,426600,1293778818274500,6,2736400,
36,1,388600,1293778818843700,3,3670000,
36,4,426600,1293778819391300,7,1112400,
36,2,125100,1293778819825500,7,2075000,
36,3,304500,1293778820366400,5,3188500,
36,3,304500,1293778820991700,6,622000,
36,2,125100,1293778821427500,8,1598200,
36,4,426600,1293778822155100,8,2759600,
36,1,388600,1293778822756400,4,3907700,
36,4,426600,1293778823283700,9,1119300,
36,2,125100,1293778823828100,9,2393200,
36,3,304500,1293778824391800,7,3395900,
36,2,125100,1293778824833700,10,1001800,
36,4,426600,1293778825415100,10,2127600,
36,1,388600,1293778826041100,5,3280500,
36,4,426600,1293778826730800,11,1305500,
36,2,125100,1293778827494000,11,2633200,
36,3,304500,1293778828149100,8,3753700,
36,2,125100,1293778828760000,12,1261300,
36,2,125100,1293778829420700,13,655400,
36,4,426600,1293778830043700,12,3304600,
36,1,388600,1293778830679700,6,4634000,
36,4,426600,1293778831290900,13,1241900,
36,2,125100,1293778863882300,14,34457500,
36,3,304500,1293778864624600,9,36469800,
36,4,426600,1293778865283200,14,33987000,
36,1,388600,1293778865923900,7,35237600,
36,3,304500,1293778866531600,10,1901900,
36,1,388600,1293778867134000,8,1206100,
36,3,304500,1293778867708300,11,1165800,
36,1,388600,1293778868323800,9,1185700,
36,3,304500,1293778868975900,12,1263700,
36,1,388600,1293778869650500,10,1322700,
36,3,304500,1293778870295200,13,1315100,
36,1,388600,1293778870924900,11,1214600,
36,3,304500,1293778871489300,14,1189800,
36,1,388600,1293778872154700,12,1225600,
36,1,388600,1293778872746500,13,587000,
36,1,388600,1293778873319500,14,569000,
36,1,388600,,,TOTAL,,92882800
36,2,125100,,,TOTAL,,83421000
36,3,304500,,,TOTAL,,90959700
36,4,426600,,,TOTAL,,84708600
37,2,448000,1293779052305500,0,26217300,
37,3,310500,1293779052833000,0,26758900,
37,4,250600,1293779053303400,0,27273700,
37,1,395600,1293779053923400,0,27916600,
37,4,250600,1293779054517800,1,1209200,
37,3,310500,1293779055143100,1,2102400,
37,2,448000,1293779055715200,1,2683900,
37,2,448000,1293779056310400,2,590500,
37,2,448000,1293779056868900,3,554000,
37,3,310500,1293779057506800,2,2342900,
37,4,250600,1293779058230400,2,3707700,
37,1,395600,1293779058704500,1,4773000,
37,4,250600,1293779059219100,3,983400,
37,4,250600,1293779059741200,4,517800,
37,4,250600,1293779060293500,5,548600,
37,3,310500,1293779060822600,3,3310100,
37,2,448000,1293779061358600,4,4484900,
37,3,310500,1293779061903000,4,1075800,
37,4,250600,1293779062480100,6,2182500,
37,1,395600,1293779062945100,2,4235900,
37,4,250600,1293779063462000,7,976500,
37,3,310500,1293779063924500,5,2016600,
37,2,448000,1293779064501100,5,3138400,
37,3,310500,1293779065047100,6,1118800,
37,4,250600,1293779065543700,8,2076500,
37,1,395600,1293779066090600,3,3140500,
37,4,250600,1293779066749200,9,1201000,
37,3,310500,1293779067364700,7,2312500,
37,2,448000,1293779067999400,6,3493600,
37,3,310500,1293779068628600,8,1258600,
37,4,250600,1293779069312900,10,2558900,
37,1,395600,1293779069991100,4,3895200,
37,4,250600,1293779070644200,11,1294500,
37,3,310500,1293779071179600,9,2545800,
37,2,448000,1293779071728200,7,3722700,
37,3,310500,1293779072183300,10,998200,
37,4,250600,1293779072680300,12,2030700,
37,1,395600,1293779073200100,5,3203100,
37,4,250600,1293779073846200,13,1162000,
37,3,310500,1293779074538900,11,2337300,
37,2,448000,1293779075349500,8,3616100,
37,2,448000,1293779076102300,9,746300,
37,3,310500,1293779076741200,12,2196600,
37,4,250600,1293779077197000,14,3345300,
37,1,395600,1293779077651500,6,4446600,
37,3,310500,1293779078174800,13,1428400,
37,2,448000,1293779078792000,10,2683900,
37,3,310500,1293779079241600,14,1062000,
37,1,395600,1293779079729400,7,2071300,
37,2,448000,1293779080263500,11,1397400,
37,1,395600,1293779080800700,8,1067700,
